cust_id,year,state,date_issued,date_final,emp_duration,own_type,income_type,app_type,loan_purpose,interest_payments,grade,annual_pay,loan_amount,interest_rate,loan_duration,dti,total_pymnt,total_rec_prncp,recoveries,installment,is_default
339287,2008,Meghalaya,01/04/08,1092008,3,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,65000,9600,11.97, 36 months,14.95,2226.03,2125,0,70.55,0
331738,2008,Jharkhand,01/04/08,1042011,1,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,63000,4800,14.5, 36 months,11.39,5947.75,4800,0,165.23,0
331821,2008,Haryana,01/06/08,1062011,2,RENT,Low,INDIVIDUAL,educational,High,D,39000,5600,13.55, 36 months,6.77,6846.07,5600,0,190.18,0
331873,2008,Odisha,01/04/08,1022009,6,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,38000,8800,12.92, 36 months,19.52,3288.73,3000,0,100.97,0
332128,2008,Maharashtra,01/04/08,1082008,3,MORTGAGE,Low,INDIVIDUAL,credit_card,High,F,50000,8325,15.76, 36 months,21.5,4655.954846,377.08,4064.554846,148.04,1
332132,2008,Kerala,01/04/08,1042011,0.5,OWN,Low,INDIVIDUAL,other,Low,A,98000,2000,7.37, 36 months,0,2234.68,2000,0,62.1,0
332398,2008,Rajasthan,01/04/08,1092008,10,MORTGAGE,Medium,INDIVIDUAL,credit_card,Low,B,123000,1800,10.71, 36 months,11.55,1876.49,1800,0,58.69,0
332499,2008,Chhattisgarh,01/04/08,1112009,9,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,34000,4600,12.92, 36 months,20.33,5334.63,4600,0,154.82,0
331774,2008,Odisha,01/04/08,1042011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,29000,4000,9.45, 36 months,17.63,4609.32,4000,0,128.04,0
338831,2008,Meghalaya,01/04/08,1042011,3,MORTGAGE,Low,INDIVIDUAL,home_improvement,High,G,60000,6250,18.61, 36 months,26.08,8202.87,6250,0,227.87,0
338772,2008,Kerala,01/04/08,1042011,2,OWN,Low,INDIVIDUAL,other,Low,B,52000,5000,10.08, 36 months,5.33,5000.49,4300,0,138.92,0
338733,2008,Uttarakhand,01/04/08,1042011,5,RENT,Low,INDIVIDUAL,moving,Low,B,39000,9000,10.71, 36 months,11.69,10562.55,9000,0,293.42,0
326469,2008,Gujarat,01/04/08,1042010,4,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,60000,9600,10.08, 36 months,19.72,10968.64,9600,0,310.13,0
347139,2008,Nagaland,01/05/08,1052011,10,RENT,Low,INDIVIDUAL,debt_consolidation,High,G,75000,5075,18.61, 36 months,28.66,6660.82,5075,0,185.04,0
331216,2008,Himachal Pradesh,01/04/08,1042011,6,RENT,Low,INDIVIDUAL,other,Low,C,30000,3000,11.03, 36 months,14.56,3536.55,2999.99,0,98.26,0
331510,2008,Arunachal Pradesh,01/04/08,1082010,4,MORTGAGE,Low,INDIVIDUAL,other,High,E,48000,7900,14.18, 36 months,15.1,7694.71,5844.09,116.79,270.7,1
333790,2008,Goa,01/04/08,1032011,0.5,MORTGAGE,Low,INDIVIDUAL,home_improvement,High,G,50000,9250,17.66, 36 months,24.46,5911.75,4550,0,163.72,0
333929,2008,Uttar Pradesh,01/04/08,1112010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,G,35000,5000,17.34, 36 months,26.78,6964.48,3498.78,1948.83,179.12,1
334124,2008,Goa,01/04/08,1042011,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,A,100000,6000,8.63, 36 months,4.55,6831.53,6000,0,189.77,0
335060,2008,Arunachal Pradesh,01/04/08,1092008,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,48000,8000,11.34, 36 months,13,796.32,433.14,200.02,119.27,1
335432,2008,Punjab,01/04/08,1042011,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,A,44000,7000,8, 36 months,16.04,7896.64,6999.99,0,219.36,0
335462,2008,Kerala,01/04/08,1042011,3,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,38500,6000,13.55, 36 months,10.91,4307.87,3524.98,0,119.71,0
336978,2008,Uttarakhand,01/04/08,1112010,6,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,E,90000,6400,14.5, 36 months,9.37,4403.41,3575,0,123.06,0
337812,2008,Haryana,01/04/08,1032011,0.5,OWN,Low,INDIVIDUAL,home_improvement,Low,A,40000,5000,8, 36 months,5.7,5639.23,5000,0,156.69,0
338141,2008,Kerala,01/04/08,1042011,10,RENT,Low,INDIVIDUAL,debt_consolidation,High,F,39000,9250,15.76, 36 months,22.58,11667.28,9250,0,324.11,0
338352,2008,Karnataka,01/04/08,1112009,9,MORTGAGE,Medium,INDIVIDUAL,other,High,E,140000,7675,15.13, 36 months,18.08,5262.01,3615.14,184.86,266.55,1
338592,2008,Andhra Pradesh,01/04/08,1092008,2,MORTGAGE,Low,INDIVIDUAL,other,Low,A,44000,7500,8, 36 months,0.95,5743.78,5600,0,175.49,0
326299,2008,Haryana,01/04/08,1052009,7,MORTGAGE,Medium,INDIVIDUAL,credit_card,Low,C,132000,9000,11.34, 36 months,5.44,9944.4,9000,0,296.1,0
346719,2008,Punjab,01/05/08,1052011,10,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,B,65000,5125,10.71, 36 months,6.77,6014.87,5124.99,0,167.09,0
346656,2008,Uttar Pradesh,01/05/08,1012011,4,MORTGAGE,Low,INDIVIDUAL,other,Low,B,80000,7500,10.08, 36 months,17.61,6046.72,5109.13,0,188.99,1
346652,2008,West Bengal,01/05/08,1072010,10,MORTGAGE,Medium,INDIVIDUAL,other,High,D,117000,7500,13.24, 36 months,5.78,8952.29,7500,0,253.58,0
342948,2008,Jharkhand,01/04/08,1042011,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,C,35300,7500,12.29, 36 months,14.96,6003.42,5000,0,166.77,0
342907,2008,Manipur,01/04/08,1042011,10,MORTGAGE,Low,INDIVIDUAL,other,Low,C,60000,7500,11.03, 36 months,10.94,5895.35,5000,0,163.77,0
339576,2008,Andhra Pradesh,01/04/08,1022011,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,60000,10000,11.97, 36 months,24.94,2746.72,2299.98,0,76.36,0
339637,2008,Madhya Pradesh,01/04/08,1072011,2,MORTGAGE,Low,INDIVIDUAL,other,Low,A,36000,10000,8.32, 36 months,1.77,4877.28,4275,0,134.6,0
339655,2008,Tamil Nadu,01/04/08,1072010,6,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,E,92184,10000,14.82, 36 months,26.24,5370.14,4375,0,151.28,0
339824,2008,Himachal Pradesh,01/04/08,1042011,1,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,50844,6400,14.5, 36 months,7.27,2726.09,2200,0,75.73,0
343413,2008,Maharashtra,01/04/08,1052011,4,OTHER,Medium,INDIVIDUAL,other,Low,A,125000,7500,8, 36 months,5.46,4062.51,3600,0,112.82,0
340389,2008,Odisha,01/04/08,1042011,10,RENT,Low,INDIVIDUAL,home_improvement,High,E,52000,5000,14.82, 36 months,14.17,6223.56,5000,0,172.89,0
341072,2008,Tamil Nadu,01/04/08,1122009,2,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,E,40000,7500,14.18, 36 months,26.88,5965.71,2540.15,2400.68,207.31,1
341132,2008,Gujarat,01/04/08,1032010,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,40000,6000,11.03, 36 months,13.44,6865.16,6000,0,196.52,0
341319,2008,Jharkhand,01/04/08,1112008,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,F,48991,7500,15.76, 36 months,27.41,6758.73,6225,0,218.12,0
341419,2008,Arunachal Pradesh,01/04/08,1052011,4,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,B,30000,5000,10.71, 36 months,20.28,5868.25,5000,0,163.01,0
341833,2008,Maharashtra,01/04/08,1042011,4,OWN,Low,INDIVIDUAL,wedding,Low,A,40000,1000,7.37, 36 months,12.9,1117.64,1000,0,31.05,0
342282,2008,Uttar Pradesh,01/04/08,1042009,5,MORTGAGE,Low,INDIVIDUAL,other,Low,C,45000,7500,11.34, 36 months,22.45,2289.84,1719.68,0,190.82,1
340769,2008,Himachal Pradesh,01/04/08,1042011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,G,30000,4000,17.34, 36 months,28.56,5158.17,4000,0,143.29,0
344662,2008,Gujarat,01/04/08,1122010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,40000,5000,9.45, 36 months,15.06,5730.06,4999.99,0,160.05,0
345439,2008,Haryana,01/04/08,1052011,9,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,D,82000,7000,12.92, 36 months,9.06,5906.19,4874.98,0,164.08,0
345388,2008,Mizoram,01/04/08,1012011,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,B,61000,6000,10.39, 36 months,9.29,4749.16,4075,0,132.24,0
349614,2008,Nagaland,01/06/08,1072009,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,E,31560,6000,6, 36 months,7.49,6502.07,6000,0,184.28,0
364747,2008,Uttarakhand,01/12/08,1042011,10,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,B,60000,10000,10.83, 36 months,2.88,11651.6,10000,0,326.59,0
349607,2008,Jharkhand,01/06/08,1092010,8,RENT,Low,INDIVIDUAL,other,Low,C,57000,7500,11.97, 36 months,6.06,8856.23,7500,0,249,0
343874,2008,Punjab,01/04/08,1042011,2,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,D,49000,7500,13.55, 36 months,18.74,4890.1,3999.99,0,135.84,0
343957,2008,Madhya Pradesh,01/04/08,1102009,1,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,48000,6000,10.08, 36 months,9.3,6395.06,2608.98,3100.29,193.83,1
344159,2008,Haryana,01/04/08,1052011,8,MORTGAGE,Low,INDIVIDUAL,other,Low,B,100000,7000,10.08, 36 months,21.54,4419.22,3800,0,122.76,0
344180,2008,Punjab,01/04/08,1082009,7,OWN,Low,INDIVIDUAL,other,High,E,40000,1200,15.13, 36 months,24.81,659.6,435.19,34.7,41.68,1
344282,2008,Nagaland,01/05/08,1032010,6,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,75000,6000,13.87, 36 months,25.84,7134.83,6000,0,204.69,0
344612,2008,Arunachal Pradesh,01/04/08,1072009,2,MORTGAGE,Low,INDIVIDUAL,credit_card,High,D,75000,3050,13.87, 36 months,10.14,3490.86,3050,0,104.05,0
343481,2008,Manipur,01/04/08,1042011,10,MORTGAGE,Low,INDIVIDUAL,wedding,Low,A,85000,7000,8.63, 36 months,18.52,5892.13,5175,0,163.68,0
344655,2008,Odisha,01/04/08,1052011,10,OWN,Low,INDIVIDUAL,home_improvement,Low,C,65000,7000,11.66, 36 months,19.68,8328.95,6999.97,0,231.37,0
344747,2008,Manipur,01/08/08,1062009,0.5,RENT,Low,INDIVIDUAL,educational,Low,C,60000,12000,12.22, 36 months,18.08,5754.12,5400,0,179.93,0
344959,2008,Telangana,01/04/08,1052011,0.5,RENT,Low,INDIVIDUAL,other,Low,A,80004,2000,7.68, 36 months,11.46,2245.41,2000,0,62.38,0
345159,2008,Punjab,01/04/08,1092009,10,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,C,77712,2400,11.03, 36 months,18.24,942.4,726.75,0,58.96,1
345190,2008,Uttarakhand,01/04/08,1052009,1,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,B,47000,6600,10.71, 36 months,13.3,1398.36,1066.94,0,116.56,1
342507,2008,Madhya Pradesh,01/04/08,1062008,2,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,81000,7500,10.08, 36 months,14.79,924.98,254.43,582.58,171.22,1
342567,2008,West Bengal,01/04/08,1032010,1,MORTGAGE,Medium,INDIVIDUAL,debt_consolidation,High,G,150000,5000,17.66, 36 months,27.86,3958.02,2738.83,0,179.92,1
342692,2008,Chhattisgarh,01/04/08,1042011,0.5,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,C,97000,7500,11.34, 36 months,17.15,6514.2,5499.97,0,180.95,0
345503,2008,Madhya Pradesh,01/04/08,1092009,1,RENT,Low,INDIVIDUAL,other,Low,D,50000,7500,12.92, 36 months,18.01,2911.26,1844,177.97,195.21,1
339569,2008,Maharashtra,01/04/08,1122008,6,MORTGAGE,Low,INDIVIDUAL,other,High,E,75000,9850,14.82, 36 months,16.05,556.36,371.18,0,79.53,1
346726,2008,Karnataka,01/05/08,1052011,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,54396,5000,11.34, 36 months,15.09,5922,4999.99,0,164.5,0
346720,2008,Maharashtra,01/05/08,1062010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,55000,6500,11.03, 36 months,11.76,7517.67,6500,0,212.9,0
345715,2008,Uttar Pradesh,01/04/08,1082010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,70000,6000,14.82, 36 months,12.65,7185.9,6000,0,207.47,0
345808,2008,Nagaland,01/05/08,1092008,1,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,40000,7500,11.97, 36 months,23.85,614.2,436.13,0,153.55,1
346168,2008,Tamil Nadu,01/04/08,1052011,0.5,RENT,Low,INDIVIDUAL,credit_card,High,E,33000,3000,14.18, 36 months,22.79,3700.43,3000,0,102.8,0
346215,2008,Assam,01/04/08,1082008,1,RENT,Low,INDIVIDUAL,car,High,D,45000,3100,13.24, 36 months,12,3200.27,3100,0,104.81,0
346294,2008,Mizoram,01/05/08,1052011,2,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,D,62000,7500,13.87, 36 months,19.24,9210.74,7499.99,0,255.86,0
346424,2008,Andhra Pradesh,01/05/08,1052011,2,MORTGAGE,Low,INDIVIDUAL,credit_card,High,D,77134,3200,13.24, 36 months,19.96,3894.49,3199.97,0,108.2,0
346482,2008,Gujarat,01/05/08,1052011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,38400,1800,12.92, 36 months,8.34,2180.69,1799.98,0,60.58,0
346531,2008,Uttarakhand,01/07/08,1052010,0.5,OTHER,Low,INDIVIDUAL,debt_consolidation,High,E,36000,3000,14.75, 36 months,15.87,2255.45,1583.4,63.75,103.63,1
346532,2008,Kerala,01/06/08,1072010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,42000,7500,13.55, 36 months,16.46,9010.37,7500,0,254.7,0
346539,2008,Punjab,01/05/08,1052011,1,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,90000,6000,9.45, 36 months,10.43,4148.34,3599.99,0,115.24,0
346566,2008,Andhra Pradesh,01/05/08,1052011,0.5,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,A,67000,7000,8.63, 36 months,10.33,6233.7,5474.99,0,173.17,0
346579,2008,Sikkim,01/05/08,1032010,1,RENT,Low,INDIVIDUAL,educational,High,E,36000,6000,15.45, 36 months,24.03,7270.69,6000,0,209.32,0
346737,2008,Mizoram,01/05/08,1052011,10,RENT,Low,INDIVIDUAL,medical,Low,B,66000,5000,10.39, 36 months,1.56,4263.9,3650,0,118.45,0
332728,2008,Punjab,01/04/08,1032010,1,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,C,60417,9525,11.66, 36 months,19.58,2811.75,2212.54,0,122.3,1
347110,2008,Rajasthan,01/05/08,1052011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,F,90000,3000,17.03, 36 months,28.3,3851.89,3000,0,107.01,0
347068,2008,Assam,01/05/08,1052011,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,65000,7500,10.08, 36 months,16.26,8722.240002,7500,0,242.29,0
345567,2008,Punjab,01/04/08,1052011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,19368,6700,12.92, 36 months,15.06,5542.69,4574.96,0,153.98,0
345705,2008,Odisha,01/04/08,1052011,7,MORTGAGE,Low,INDIVIDUAL,other,Low,A,45000,7500,8, 36 months,7.17,8460.61,7500,0,235.03,0
345711,2008,Mizoram,01/05/08,1052011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,A,40000,6000,8.32, 36 months,2.82,6800.47,5999.99,0,188.91,0
346765,2008,Meghalaya,01/05/08,1062010,5,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,B,69750,7500,10.71, 36 months,10.63,4279.79,3144.86,137.52,202.13,1
346787,2008,Sikkim,01/05/08,1102010,8,RENT,Low,INDIVIDUAL,debt_consolidation,Low,A,31200,5000,8.63, 36 months,1.92,3533.11,3125,0,98.84,0
346820,2008,Mizoram,01/05/08,1022010,1,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,88500,7000,14.82, 36 months,16.3,5097.03,3704.24,14.4,242.05,1
346822,2008,Odisha,01/05/08,1052011,1,RENT,Low,INDIVIDUAL,other,Low,C,35000,3500,11.66, 36 months,10.15,3272.01,2749.99,0,90.9,0
346824,2008,Tripura,01/05/08,1012009,5,MORTGAGE,Low,INDIVIDUAL,other,High,D,75000,5000,13.87, 36 months,16.16,1379.49,938.17,0,170.58,1
346868,2008,Sikkim,01/05/08,1052011,2,RENT,Low,INDIVIDUAL,credit_card,Low,C,40000,7500,11.03, 36 months,16.98,6602.86,5599.98,0,183.42,0
346919,2008,Maharashtra,01/05/08,1052011,0.5,MORTGAGE,Low,INDIVIDUAL,car,Low,C,33000,3000,11.66, 36 months,4.51,2082.13,1750,0,57.85,0
346948,2008,Maharashtra,01/05/08,1022010,8,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,D,72000,7500,6, 36 months,14.07,8283.71,7500,0,231.03,0
346965,2008,Jharkhand,01/05/08,1082010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,24996,4000,9.45, 36 months,11.38,4565.22,4000,0,128.04,0
347031,2008,Haryana,01/05/08,1052011,2,RENT,Low,INDIVIDUAL,credit_card,Low,D,57000,2500,12.61, 36 months,24.17,3015.4,2500,0,83.77,0
347037,2008,Kerala,01/05/08,1072010,2,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,78000,7500,14.5, 36 months,18.37,9130.03,7500,0,258.16,0
347043,2008,Kerala,01/05/08,1032011,6,MORTGAGE,Low,INDIVIDUAL,home_improvement,High,D,62796,7500,13.87, 36 months,24.59,9193.35,7500,0,255.86,0
347076,2008,Telangana,01/05/08,1102008,0.5,RENT,Low,INDIVIDUAL,house,Low,A,65000,7000,8, 36 months,5.26,7102.97,7000,0,219.36,0
332922,2008,Maharashtra,01/05/08,1052011,4,RENT,Low,INDIVIDUAL,credit_card,High,E,90000,10000,14.18, 36 months,20.77,12335.12,9999.99,0,342.66,0
332927,2008,Sikkim,01/04/08,1052008,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,52000,6400,11.34, 36 months,16.98,6460.54,6400,0,210.56,0
333041,2008,Himachal Pradesh,01/05/08,1122009,10,MORTGAGE,Low,INDIVIDUAL,major_purchase,Low,A,80000,7500,8.63, 36 months,14.6,8289.91,7500,0,237.21,0
347872,2008,Manipur,01/05/08,1062011,4,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,57996,5000,13.24, 36 months,13.28,6085.67,4999.99,0,169.05,0
347918,2008,Nagaland,01/05/08,1082009,0.5,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,B,40000,7500,9.76, 36 months,17.43,2833.2,2241.42,0,188.91,1
347515,2008,Odisha,01/05/08,1052011,5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,34780,7500,12.61, 36 months,17.8,9046.51,7500,0,251.3,0
347932,2008,Nagaland,01/05/08,1072009,7,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,68500,4200,11.66, 36 months,8.51,4681.18,4200,0,138.82,0
347512,2008,Mizoram,01/05/08,1052011,5,RENT,Low,INDIVIDUAL,credit_card,Low,B,38168,7500,9.76, 36 months,15.63,5845.57,5049.96,0,162.39,0
347485,2008,Manipur,01/05/08,1072008,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,A,35004,1500,7.37, 36 months,7.1,1189.25,1175,0,36.48,0
347858,2008,Maharashtra,01/05/08,1062011,6,RENT,Low,INDIVIDUAL,credit_card,Low,B,30000,4000,9.76, 36 months,17.04,4630.16,3999.98,0,128.62,0
347213,2008,West Bengal,01/05/08,1102010,10,MORTGAGE,Low,INDIVIDUAL,credit_card,High,D,55000,7500,13.55, 36 months,21.51,7462.99,5794.91,76.98,254.7,1
347239,2008,Odisha,01/05/08,1052011,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,B,54996,5000,10.39, 36 months,12.18,5840.98,4999.98,0,162.26,0
347265,2008,Sikkim,01/05/08,1022011,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,21500,7500,11.34, 36 months,13.67,8861.89,7499.99,0,246.75,0
347271,2008,Maharashtra,01/05/08,1072010,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,35324,6000,10.39, 36 months,18.99,5435.35,4725,0,153.33,0
347277,2008,Arunachal Pradesh,01/05/08,1092010,10,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,59004,7500,15.13, 36 months,17.59,6579.87,4575.63,131.55,260.47,1
347295,2008,Assam,01/05/08,1052011,3,MORTGAGE,Low,INDIVIDUAL,wedding,Low,C,44000,7000,11.66, 36 months,20.54,8328.95,6999.99,0,231.37,0
347306,2008,Meghalaya,01/05/08,1092008,2,RENT,Low,INDIVIDUAL,wedding,High,E,24996,4000,14.82, 36 months,3.55,4194.31,4000,0,138.31,0
347228,2008,Tamil Nadu,01/05/08,1062008,8,RENT,Low,INDIVIDUAL,other,Low,C,42000,6400,11.34, 36 months,5.6,491.79,150.08,281.23,210.56,1
347845,2008,Mizoram,01/06/08,1062011,2,RENT,Low,INDIVIDUAL,other,Low,C,54996,6400,11.34, 36 months,2.71,7580.16,6400,0,210.56,0
347833,2008,Chhattisgarh,01/05/08,1122008,6,RENT,Low,INDIVIDUAL,other,High,E,45000,3000,14.18, 36 months,6.69,832.59,488.4,113.13,102.8,1
347805,2008,Kerala,01/05/08,1052011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,D,75000,7500,12.61, 36 months,20.58,9046.64,7500,0,251.3,0
349322,2008,Uttarakhand,01/06/08,1102008,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,A,12120,3600,8.32, 36 months,6.14,3696.15,3600,0,113.35,0
349348,2008,Haryana,01/06/08,1022010,8,OWN,Low,INDIVIDUAL,debt_consolidation,Low,C,24996,6500,11.34, 36 months,11.23,7395.27,6500,0,213.85,0
349409,2008,Karnataka,01/06/08,1052011,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,A,36450,6000,8.63, 36 months,18.77,6852.51,6000,0,189.77,0
349608,2008,Tamil Nadu,01/09/08,1092011,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,42000,7200,12.22, 36 months,9.71,7496.83,6250.01,0,208.25,0
348549,2008,Nagaland,01/06/08,1122009,0.5,RENT,Low,INDIVIDUAL,wedding,Low,B,62400,5500,9.76, 36 months,0,6133.37,5500,0,176.86,0
348480,2008,Punjab,01/05/08,1122009,3,RENT,Low,INDIVIDUAL,credit_card,High,D,40000,2200,13.87, 36 months,10.35,1405.65,986.53,54.93,75.06,1
347527,2008,Arunachal Pradesh,01/05/08,1032010,6,MORTGAGE,Low,INDIVIDUAL,other,Low,B,77000,5000,10.39, 36 months,5.91,2962.3,2381.25,0,134.67,1
347541,2008,Telangana,01/05/08,1052010,6,MORTGAGE,High,INDIVIDUAL,home_improvement,Low,C,500000,7500,12.29, 36 months,2.19,5753.73,4900,0,163.43,0
347554,2008,Assam,01/05/08,1052011,6,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,A,39000,7100,8.32, 36 months,10.83,5440.41,4800,0,151.13,0
347637,2008,Manipur,01/05/08,1072008,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,37000,4000,10.08, 36 months,20.92,4037.01,4000,0,129.22,0
347689,2008,Tamil Nadu,01/05/08,1052011,10,RENT,Low,INDIVIDUAL,home_improvement,Low,A,60000,2500,8.63, 36 months,17.64,1821.71,1600,0,50.61,0
347709,2008,Odisha,01/05/08,1122010,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,38000,6000,10.39, 36 months,17.91,6984.42,5999.99,0,194.71,0
347722,2008,Sikkim,01/05/08,1062011,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,39996,5000,12.92, 36 months,16.29,6073.11,5000,0,168.28,0
347754,2008,Chhattisgarh,01/05/08,1052011,2,RENT,Low,INDIVIDUAL,major_purchase,Low,D,17000,1400,12.61, 36 months,20.4,1688.6,1400,0,46.91,0
347759,2008,Goa,01/05/08,1102010,10,MORTGAGE,Low,INDIVIDUAL,other,Low,C,90900,7000,11.34, 36 months,11.93,6542.86,5233.31,79.76,230.3,1
347320,2008,Andhra Pradesh,01/05/08,1052011,2,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,45000,5100,14.5, 36 months,26.4,6319.62,5100,0,175.55,0
347353,2008,Maharashtra,01/05/08,1052011,1,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,26208,2400,13.24, 36 months,11.72,2069.07,1699.99,0,57.48,0
347372,2008,Nagaland,01/05/08,1052011,4,RENT,Low,INDIVIDUAL,educational,Low,A,17004,3500,7.68, 36 months,2.26,3929.72,3500,0,109.17,0
347390,2008,Manipur,01/05/08,1052011,10,OTHER,Low,INDIVIDUAL,credit_card,Low,A,45000,7500,8.32, 36 months,11.04,5638.69,4974.99,0,156.64,0
348438,2008,Andhra Pradesh,01/05/08,1062011,5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,41400,7300,9.45, 36 months,16.52,8412.05,7300,0,233.67,0
348463,2008,Uttarakhand,01/06/08,1062011,3,MORTGAGE,Medium,INDIVIDUAL,other,High,D,165000,7500,13.87, 36 months,20.95,9210.87,7499.99,0,255.86,0
348475,2008,Gujarat,01/06/08,1082010,6,RENT,Low,INDIVIDUAL,other,Low,A,20000,4000,8.63, 36 months,0.9,4494.06,4000,0,126.52,0
348235,2008,Gujarat,01/05/08,1062011,0.5,RENT,Low,INDIVIDUAL,home_improvement,Low,A,42000,2000,8.32, 36 months,0.29,2266.77,1999.99,0,62.97,0
347946,2008,Andhra Pradesh,01/06/08,1062011,1,RENT,Low,INDIVIDUAL,major_purchase,Low,A,14000,3000,8, 36 months,1.29,3384.26,3000,0,94.01,0
348233,2008,Rajasthan,01/05/08,1032010,7,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,50000,7500,10.08, 36 months,2.93,4848.62,3677.4,172,242.29,1
348223,2008,Tripura,01/05/08,1042011,10,RENT,Low,INDIVIDUAL,credit_card,Low,C,38000,6500,11.34, 36 months,12.95,7692.6,6499.98,0,213.85,0
347987,2008,Telangana,01/05/08,1032010,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,27040,4000,12.29, 36 months,23.52,4666.04,4000,0,133.42,0
347998,2008,Maharashtra,01/05/08,1032009,7,MORTGAGE,Low,INDIVIDUAL,other,Low,D,50000,7500,12.92, 36 months,17.54,2523.9,1802.09,0,252.42,1
348005,2008,Jharkhand,01/05/08,1082010,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,33448,2500,11.66, 36 months,23.75,2939.69,2500,0,82.64,0
348006,2008,Madhya Pradesh,01/05/08,1082010,4,RENT,Low,INDIVIDUAL,medical,Low,A,45240,3200,7.37, 36 months,1.72,3549.62,3200,0,99.35,0
